School Year,School Code,Organization,Assessment Name,ContentArea,Grade,PctProficient,ScaleScoreAvg,FallEnrollment,"Students Per Teacher, Regular","Students Per Teacher, Special","Students Per Specialist, Instructional",Students Per Assistant Superintendent,Students Per Administrative Assistant,"Students Per Supervisor, Pupil Support",Students Per Crafts & Trades,Students Per Technical,"Students Per Supervisor, General Support",Students Per Custodial,Students Per Managerial,Students Per Director,"Students Per Supervisor, Instructional",Students Per Secretarial,Students Per Superintendent,Students Per Cafeteria Worker,"Students Per Specialist, General Support",Students Per Home Visitor,Students Per Other Pupil Support,Students Per Psychologist,Students Per Speech and Hearing Therapist,Students Per Other Instructional Support,"Students Per Specialist, Pupil Support",Students Per Teaching & Clerical Aide,Students Per Nurse,Students Per Social Worker,Students Per Principal,Students Per Guidance Counselor,Students Per Assistant Principal,Students Per Librarian,Students Per Service Aide,Students Per Bus Driver & Laborer,Students Per Other General Support,Students Per Psychometrist
2022,280,Skyline Middle School,Smarter Balanced Summative Assessment,ELA,All Students,23.57,2476.1,537.0,14.131578947368421,76.71428571428571,268.5,,,,,,,107.4,,,,268.5,,315.88235294117646,,,,268.5,671.25,268.5,537.0,67.125,537.0,,537.0,268.5,268.5,537.0,,,,
2022,280,Skyline Middle School,Smarter Balanced Summative Assessment,MATH,6th Grade,10.3,2415.17,537.0,14.131578947368421,76.71428571428571,268.5,,,,,,,107.4,,,,268.5,,315.88235294117646,,,,268.5,671.25,268.5,537.0,67.125,537.0,,537.0,268.5,268.5,537.0,,,,
2022,280,Skyline Middle School,Smarter Balanced Summative Assessment,MATH,7th Grade,17.31,2460.06,537.0,14.131578947368421,76.71428571428571,268.5,,,,,,,107.4,,,,268.5,,315.88235294117646,,,,268.5,671.25,268.5,537.0,67.125,537.0,,537.0,268.5,268.5,537.0,,,,
2022,280,Skyline Middle School,Smarter Balanced Summative Assessment,MATH,8th Grade,8.72,2442.67,537.0,14.131578947368421,76.71428571428571,268.5,,,,,,,107.4,,,,268.5,,315.88235294117646,,,,268.5,671.25,268.5,537.0,67.125,537.0,,537.0,268.5,268.5,537.0,,,,
2022,280,Skyline Middle School,Smarter Balanced Summative Assessment,MATH,All Students,11.97,2438.97,537.0,14.131578947368421,76.71428571428571,268.5,,,,,,,107.4,,,,268.5,,315.88235294117646,,,,268.5,671.25,268.5,537.0,67.125,537.0,,537.0,268.5,268.5,537.0,,,,
2022,282,Stanton Middle School,Delaware System of Student Assessment (DeSSA),SCI,8th Grade,5.24,554.91,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,282,Stanton Middle School,Delaware System of Student Assessment (DeSSA),SCI,All Students,5.24,554.91,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,282,Stanton Middle School,Delaware System of Student Assessment (DeSSA),SOC,7th Grade,9.72,568.61,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,282,Stanton Middle School,Delaware System of Student Assessment (DeSSA),SOC,All Students,9.72,568.61,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,282,Stanton Middle School,Smarter Balanced Summative Assessment,ELA,6th Grade,15.46,2447.49,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,282,Stanton Middle School,Smarter Balanced Summative Assessment,ELA,7th Grade,15.14,2453.68,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,282,Stanton Middle School,Smarter Balanced Summative Assessment,ELA,8th Grade,20.1,2477.59,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,282,Stanton Middle School,Smarter Balanced Summative Assessment,ELA,All Students,16.88,2459.54,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,282,Stanton Middle School,Smarter Balanced Summative Assessment,MATH,6th Grade,9.57,2420.4,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,282,Stanton Middle School,Smarter Balanced Summative Assessment,MATH,7th Grade,8.72,2432.56,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,282,Stanton Middle School,Smarter Balanced Summative Assessment,MATH,8th Grade,5.26,2423.27,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,282,Stanton Middle School,Smarter Balanced Summative Assessment,MATH,All Students,7.86,2425.51,646.0,20.50793650793651,43.06666666666667,215.33333333333334,,,,,,,92.28571428571429,646.0,,,323.0,,201.875,646.0,,,646.0,807.5,323.0,646.0,71.77777777777777,646.0,,646.0,323.0,323.0,646.0,,,,
2022,284,Conrad Schools of Science,Annual EL ACCESS,CMP,All Students,15.79,376.66,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Delaware System of Student Assessment (DeSSA),SCI,8th Grade,25.47,575.83,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Delaware System of Student Assessment (DeSSA),SCI,9th Grade,54.6,600.71,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Delaware System of Student Assessment (DeSSA),SCI,All Students,40.12,588.34,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Delaware System of Student Assessment (DeSSA),SOC,7th Grade,45.45,599.59,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Delaware System of Student Assessment (DeSSA),SOC,11th Grade,46.45,599.68,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Delaware System of Student Assessment (DeSSA),SOC,All Students,45.94,599.63,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,SAT School-Day (Spring),ELA,11th Grade,79.22,540.19,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,SAT School-Day (Spring),ELA,All Students,79.22,540.19,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,SAT School-Day (Spring),ESSAY,11th Grade,55.19,12.8,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,SAT School-Day (Spring),ESSAY,All Students,55.19,12.8,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,SAT School-Day (Spring),MATH,11th Grade,42.86,517.53,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,SAT School-Day (Spring),MATH,All Students,42.86,517.53,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Smarter Balanced Summative Assessment,ELA,6th Grade,52.17,2546.24,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Smarter Balanced Summative Assessment,ELA,7th Grade,68.9,2591.43,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Smarter Balanced Summative Assessment,ELA,8th Grade,60.62,2580.67,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Smarter Balanced Summative Assessment,ELA,All Students,60.62,2572.88,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Smarter Balanced Summative Assessment,MATH,6th Grade,45.96,2543.31,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Smarter Balanced Summative Assessment,MATH,7th Grade,51.83,2579.13,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Smarter Balanced Summative Assessment,MATH,8th Grade,35.22,2551.23,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,284,Conrad Schools of Science,Smarter Balanced Summative Assessment,MATH,All Students,44.42,2558.05,1174.0,19.24590163934426,391.3333333333333,,,,,1174.0,,,130.44444444444446,2348.0,,,391.3333333333333,,266.8181818181818,,,,2348.0,,1174.0,1174.0,195.66666666666666,1174.0,,1174.0,391.3333333333333,587.0,1174.0,,,,
2022,286,Calloway (Cab) School of the Arts,Delaware System of Student Assessment (DeSSA),SCI,8th Grade,30.6,583.9,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Delaware System of Student Assessment (DeSSA),SCI,10th Grade,48.65,599.42,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Delaware System of Student Assessment (DeSSA),SCI,All Students,38.78,590.93,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Delaware System of Student Assessment (DeSSA),SOC,7th Grade,52.21,602.58,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Delaware System of Student Assessment (DeSSA),SOC,11th Grade,51.82,600.07,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Delaware System of Student Assessment (DeSSA),SOC,All Students,52.03,601.46,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,SAT School-Day (Spring),ELA,11th Grade,84.87,573.28,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,SAT School-Day (Spring),ELA,All Students,84.87,573.28,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,SAT School-Day (Spring),ESSAY,11th Grade,57.14,12.45,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,SAT School-Day (Spring),ESSAY,All Students,57.14,12.45,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,SAT School-Day (Spring),MATH,11th Grade,42.86,527.48,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,SAT School-Day (Spring),MATH,All Students,42.86,527.48,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Smarter Balanced Summative Assessment,ELA,6th Grade,65.94,2566.99,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Smarter Balanced Summative Assessment,ELA,7th Grade,79.41,2623.6,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Smarter Balanced Summative Assessment,ELA,8th Grade,74.44,2617.72,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Smarter Balanced Summative Assessment,ELA,All Students,73.22,2602.49,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Smarter Balanced Summative Assessment,MATH,6th Grade,46.38,2535.25,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Smarter Balanced Summative Assessment,MATH,7th Grade,57.78,2570.27,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Smarter Balanced Summative Assessment,MATH,8th Grade,38.06,2559.63,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,286,Calloway (Cab) School of the Arts,Smarter Balanced Summative Assessment,MATH,All Students,47.42,2554.89,907.0,19.717391304347824,226.75,,,,,907.0,,,90.7,3023.3333333333335,,,302.3333333333333,,274.8484848484849,,,,1133.75,,907.0,,302.3333333333333,907.0,,907.0,302.3333333333333,453.5,907.0,,,,
2022,290,Dickinson (John) School,Annual EL ACCESS,CMP,All Students,3.6,351.81,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Delaware System of Student Assessment (DeSSA),SCI,8th Grade,8.86,558.96,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Delaware System of Student Assessment (DeSSA),SCI,9th Grade,27.78,580.28,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Delaware System of Student Assessment (DeSSA),SCI,All Students,14.09,566.81,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Delaware System of Student Assessment (DeSSA),SOC,7th Grade,25.88,587.64,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Delaware System of Student Assessment (DeSSA),SOC,11th Grade,20.2,571.03,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Delaware System of Student Assessment (DeSSA),SOC,All Students,22.83,578.7,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,SAT School-Day (Spring),ELA,11th Grade,44.23,466.44,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,SAT School-Day (Spring),ELA,All Students,34.53,448.27,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,SAT School-Day (Spring),ESSAY,11th Grade,21.15,9.65,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,SAT School-Day (Spring),ESSAY,All Students,17.39,8.99,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,SAT School-Day (Spring),MATH,11th Grade,15.38,434.52,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,SAT School-Day (Spring),MATH,All Students,12.23,418.06,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Smarter Balanced Summative Assessment,ELA,6th Grade,38.96,2504.09,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Smarter Balanced Summative Assessment,ELA,7th Grade,51.81,2555.34,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Smarter Balanced Summative Assessment,ELA,8th Grade,43.75,2537.3,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Smarter Balanced Summative Assessment,ELA,All Students,45.0,2532.88,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Smarter Balanced Summative Assessment,MATH,6th Grade,17.95,2468.97,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Smarter Balanced Summative Assessment,MATH,7th Grade,25.3,2509.46,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Smarter Balanced Summative Assessment,MATH,8th Grade,21.79,2496.4,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,290,Dickinson (John) School,Smarter Balanced Summative Assessment,MATH,All Students,21.76,2491.98,973.0,20.061855670103093,97.3,,,,,973.0,,,108.11111111111111,973.0,,,324.3333333333333,,389.2,,,,486.5,,486.5,973.0,57.23529411764706,973.0,,486.5,194.6,486.5,,,,,
2022,292,duPont (Alexis I.) High School,Delaware System of Student Assessment (DeSSA),SOC,11th Grade,10.96,553.47,704.0,16.0,78.22222222222223,,,,,,,,70.4,1408.0,,,234.66666666666666,,352.0,,,,414.11764705882354,,352.0,704.0,88.0,704.0,,704.0,234.66666666666666,234.66666666666666,704.0,,,,
2022,292,duPont (Alexis I.) High School,Delaware System of Student Assessment (DeSSA),SOC,All Students,10.96,553.47,704.0,16.0,78.22222222222223,,,,,,,,70.4,1408.0,,,234.66666666666666,,352.0,,,,414.11764705882354,,352.0,704.0,88.0,704.0,,704.0,234.66666666666666,234.66666666666666,704.0,,,,
2022,292,duPont (Alexis I.) High School,SAT School-Day (Spring),ELA,11th Grade,24.48,438.18,704.0,16.0,78.22222222222223,,,,,,,,70.4,1408.0,,,234.66666666666666,,352.0,,,,414.11764705882354,,352.0,704.0,88.0,704.0,,704.0,234.66666666666666,234.66666666666666,704.0,,,,
2022,292,duPont (Alexis I.) High School,SAT School-Day (Spring),ELA,All Students,23.46,432.9,704.0,16.0,78.22222222222223,,,,,,,,70.4,1408.0,,,234.66666666666666,,352.0,,,,414.11764705882354,,352.0,704.0,88.0,704.0,,704.0,234.66666666666666,234.66666666666666,704.0,,,,
2022,292,duPont (Alexis I.) High School,SAT School-Day (Spring),ESSAY,11th Grade,14.69,9.01,704.0,16.0,78.22222222222223,,,,,,,,70.4,1408.0,,,234.66666666666666,,352.0,,,,414.11764705882354,,352.0,704.0,88.0,704.0,,704.0,234.66666666666666,234.66666666666666,704.0,,,,
